pyranine in water, sample prepared on Jan-24th,,pyranine in 1-butanol, sample prepared on Jan-24th, 2nd run,,
465.9829712,0.001317183836,465.9829712,0.001268425025,
465.7917175,0.001280108001,465.7917175,0.001285637962,
465.6004333,0.001321286312,465.6004333,0.001282184967,
465.4091797,0.001343408832,465.4091797,0.001335671055,
465.1795959,0.001274474198,465.1795959,0.001344733173,
464.9883118,0.001382100163,464.9883118,0.001387475641,
464.7969971,0.001314950874,464.7969971,0.001296334784,
464.6056519,0.001303396886,464.6056519,0.001341149793,
464.3760681,0.001319702365,464.3760681,0.001362208743,
464.1847229,0.001323908684,464.1847229,0.001314717229,
463.9933777,0.001404927112,463.9933777,0.001372829545,
463.8020935,0.001307577011,463.8020935,0.001263518352,
463.6106873,0.001341928844,463.6106873,0.001295062597,
463.3811035,0.001350549632,463.3811035,0.001315054717,
463.1896667,0.001395863714,463.1896667,0.001341721043,
462.9983215,0.001340760384,462.9983215,0.001346654608,
462.8069763,0.001329413382,462.8069763,0.001338942675,
462.57724,0.001336917398,462.57724,0.001369038248,
462.3858948,0.00140147307,462.3858948,0.001338501344,
462.194458,0.00134333095,462.194458,0.001313704648,
462.0030518,0.001347277896,462.0030518,0.001292725909,
461.8115845,0.001351120882,461.8115845,0.001354340813,
461.5819397,0.001375608146,461.5819397,0.001377919223,
461.3905029,0.001282911864,461.3905029,0.001326920697,
461.1990051,0.001385735814,461.1990051,0.001251394511,
461.0075684,0.001337410766,461.0075684,0.001323675038,
460.777832,0.001374777174,460.777832,0.001400694018,
460.5863342,0.001357508707,460.5863342,0.001328296843,
460.3948975,0.001318767667,460.3948975,0.001327959239,
460.2033997,0.001288493862,460.2033997,0.001329257502,
460.0119324,0.001434481819,460.0119324,0.001399603323,
459.782135,0.001290752669,459.782135,0.001385320327,
459.5906372,0.001402408001,459.5906372,0.001390747726,
459.3991699,0.00137392024,459.3991699,0.001339591807,
459.2076111,0.00135950814,459.2076111,0.001322454656,
458.9778442,0.001359040732,458.9778442,0.001317079994,
458.7862549,0.001364935306,458.7862549,0.001349952421,
458.5947571,0.001413678983,458.5947571,0.001414925558,
458.4031372,0.001362909912,458.4031372,0.00129760697,
458.2116394,0.001443364192,458.2116394,0.001434897305,
457.9817505,0.001430975622,457.9817505,0.001450246782,
457.7902222,0.001289740088,457.7902222,0.001264634659,
457.5986938,0.001326089841,457.5986938,0.001369765378,
457.4071045,0.001429053722,457.4071045,0.00141425035,
457.177124,0.001349121449,457.177124,0.001390280318,
456.9855652,0.001318715746,456.9855652,0.001374932937,
456.7939453,0.001403680537,456.7939453,0.001359845744,
456.602356,0.001346602687,456.602356,0.00136600004,
456.4107666,0.001381710637,456.4107666,0.001347952988,
456.1807861,0.001406069729,456.1807861,0.001420820947,
455.9891968,0.001395084662,455.9891968,0.001347147976,
455.7974854,0.001411030069,455.7974854,0.001426015049,
455.605896,0.001465778681,455.605896,0.001436897088,
455.3758545,0.001386125339,455.3758545,0.001360416994,
455.1842651,0.001413237536,455.1842651,0.001376335276,
454.9926453,0.001446480863,454.9926453,0.001407679869,
454.8009033,0.001504143234,454.8009033,0.001436637365,
454.6092224,0.001382385846,454.6092224,0.001398045104,
454.3792114,0.001454142737,454.3792114,0.001455025747,
454.1875305,0.001441260451,454.1875305,0.001431832672,
453.9958496,0.001397421816,453.9958496,0.001349822618,
453.8041077,0.001369194011,453.8041077,0.001397395856,
453.6123657,0.001395500149,453.6123657,0.001378594432,
453.3823547,0.001414665836,453.3823547,0.001345096622,
453.1905518,0.001415445004,453.1905518,0.001397525775,
452.9988708,0.001427625306,452.9988708,0.001479882514,
452.8071594,0.001441649976,452.8071594,0.00140700466,
452.5770264,0.001370466431,452.5770264,0.001354210894,
452.3852539,0.001414613915,452.3852539,0.001411523437,
452.193512,0.001411965,452.193512,0.001351120882,
452.0017395,0.001399005996,452.0017395,0.00139539619,
451.809906,0.001437312691,451.809906,0.001377841341,
451.579834,0.001399811008,451.579834,0.001388072968,
451.3880005,0.001422742731,451.3880005,0.001451363671,
451.196228,0.001493103686,451.196228,0.001409212127,
451.0043335,0.001469025388,451.0043335,0.00141835364,
450.812561,0.001380853704,450.812561,0.001340344897,
450.5823364,0.001424093265,450.5823364,0.001430586097,
450.390564,0.001447753515,450.390564,0.001424015383,
450.1987915,0.001469285111,450.1987915,0.001352237421,
450.0068665,0.001458038692,450.0068665,0.001423963346,
449.7766418,0.001493908931,449.7766418,0.001437442494,
449.5848694,0.00146923319,449.5848694,0.001419626293,
449.3929749,0.001447701477,449.3929749,0.001389968675,
449.2010498,0.001455051824,449.2010498,0.001424378948,
449.0091858,0.001418275759,449.0091858,0.001361767296,
448.7789612,0.001472973381,448.7789612,0.001388410572,
448.5870972,0.001493986812,448.5870972,0.001430508099,
448.3951721,0.001479882514,448.3951721,0.001385969459,
448.2032776,0.001441727858,448.2032776,0.001397993183,
448.0113525,0.001451727236,448.0113525,0.001429755008,
447.7810364,0.001497337595,447.7810364,0.001423989306,
447.5891113,0.001506169327,447.5891113,0.001450714306,
447.3971252,0.001504428918,447.3971252,0.001456168597,
447.2052002,0.001527625951,447.2052002,0.001486999565,
446.974884,0.001454012818,446.974884,0.001435079146,
446.7829285,0.001490012626,446.7829285,0.001385476091,
446.5909424,0.001510299509,446.5909424,0.001436091959,
446.3990173,0.001462765737,446.3990173,0.001494714059,
446.2070007,0.00147144089,446.2070007,0.00140162895,
445.9766235,0.001472038333,445.9766235,0.001446506823,
445.784668,0.001498194761,445.784668,0.00142881996,
445.5926514,0.001466531889,445.5926514,0.001490584109,
445.4006653,0.0014679085,445.4006653,0.00147159677,
445.2086487,0.001452012919,445.2086487,0.001406900818,
444.9782104,0.001486661844,444.9782104,0.001471544849,
444.7861938,0.001420015818,444.7861938,0.001414458151,
444.5941772,0.001422561007,444.5941772,0.001439546235,
444.4020996,0.001429417287,444.4020996,0.001432975405,
444.210083,0.001505519962,444.210083,0.001541134319,
443.9796143,0.001451649354,443.9796143,0.001504039275,
443.7875977,0.001515286975,443.7875977,0.001535237301,
443.5954895,0.001455986756,443.5954895,0.001531496528,
443.4034119,0.001419236651,443.4034119,0.001473129261,
443.2113342,0.001451519434,443.2113342,0.00145528547,
442.980835,0.001488376176,442.980835,0.001517001423,
442.7886963,0.001491389237,442.7886963,0.001460038591,
442.5965881,0.00148915546,442.5965881,0.001509260503,
442.4045105,0.001478479942,442.4045105,0.001480557839,
442.2124023,0.001407576026,442.2124023,0.00148219429,
441.9819031,0.001483882545,441.9819031,0.001476557809,
441.7897339,0.001509806025,441.7897339,0.001486843685,
441.5975952,0.001524950261,441.5975952,0.001548875822,
441.4054871,0.001519261394,441.4054871,0.001539056073,
441.1748657,0.001513650408,441.1748657,0.001522430568,
440.9827576,0.001490012626,440.9827576,0.001506507047,
440.7905884,0.001552980393,440.7905884,0.001545940293,
440.5983582,0.001542173442,440.5983582,0.001518975594,
440.406189,0.001490350347,440.406189,0.00150157162,
440.1755981,0.001538068871,440.1755981,0.001570568304,
439.9833679,0.001547420979,439.9833679,0.001641784678,
439.7911682,0.001528742956,439.7911682,0.00158761139,
439.598938,0.001502688625,439.598938,0.001531496528,
439.4067688,0.001486298162,439.4067688,0.001492454321,
439.1760559,0.001566021936,439.1760559,0.001604940975,
438.9839172,0.001626662211,438.9839172,0.001590105589,
438.791626,0.001652802108,438.791626,0.001646565739,
438.5994263,0.001598679344,438.5994263,0.001587689389,
438.407196,0.001563398051,438.407196,0.001596938586,
438.1764526,0.001577946707,438.1764526,0.001620738185,
437.9842224,0.001589975669,437.9842224,0.001602316741,
437.7919617,0.00162996212,437.7919617,0.001620348427,
437.5996704,0.001576907467,437.5996704,0.00165046344,
437.4074402,0.001661818824,437.4074402,0.001715403632,
437.1766357,0.001680086832,437.1766357,0.001664521289,
436.984314,0.001645214623,436.984314,0.0016761109,
436.7920532,0.001648020931,436.7920532,0.001763120992,
436.599762,0.001715169754,436.599762,0.001766317873,
436.4074402,0.001613878761,436.4074402,0.001690403442,
436.1766663,0.001748722047,436.1766663,0.001778066275,
435.984314,0.001888806932,435.984314,0.001858727424,
435.7919617,0.001774141449,435.7919617,0.00178700767,
435.5996094,0.001705450239,435.5996094,0.001838372205,
435.4072266,0.001807828317,435.4072266,0.001865148661,
435.1764221,0.001863276935,435.1764221,0.001931213075,
434.9841309,0.001905576559,434.9841309,0.001873207977,
434.791748,0.001903886558,434.791748,0.001987197669,
434.5993347,0.001944135991,434.5993347,0.001994999126,
434.4069824,0.001913116546,434.4069824,0.001993256621,
434.1760864,0.001962441718,434.1760864,0.002022981411,
433.9837341,0.001979344292,433.9837341,0.002067429479,
433.7913208,0.002027402632,433.7913208,0.002078509657,
433.5989075,0.002031199634,433.5989075,0.002131495625,
433.4064941,0.00210579508,433.4064941,0.002159070456,
433.1755981,0.002110477304,433.1755981,0.002134331036,
432.9831238,0.002217425965,432.9831238,0.002212638734,
432.7906799,0.002242872957,432.7906799,0.00227313512,
432.5982666,0.002179960953,432.5982666,0.00223027938,
432.4058228,0.002276049694,432.4058228,0.002308786614,
432.1748047,0.002387021668,432.1748047,0.002464515623,
431.9823914,0.002467431361,431.9823914,0.002497995738,
431.7899475,0.002440565731,431.7899475,0.00253220764,
431.5974426,0.002548350953,431.5974426,0.00260704523,
431.4049377,0.002650849754,431.4049377,0.002608972369,
431.1739807,0.002756967908,431.1739807,0.002735554706,
430.9814758,0.002726046601,430.9814758,0.002799823647,
430.7889709,0.002786745084,430.7889709,0.002863424597,
430.5964661,0.002876792103,430.5964661,0.002807848155,
430.4039001,0.002968004905,430.4039001,0.003019613447,
430.2114563,0.003070602659,430.2114563,0.003049017629,
429.9804077,0.003135416657,429.9804077,0.003178518498,
429.7878418,0.003246921347,429.7878418,0.003302997444,
429.5952759,0.003332890337,429.5952759,0.003333098954,
429.4027405,0.003478079801,429.4027405,0.003457674757,
429.2101746,0.003622456454,429.2101746,0.003637622343,
428.979126,0.003732545767,428.979126,0.00380623294,
428.7865295,0.0038488789,428.7865295,0.003804535372,
428.5939331,0.003848121502,428.5939331,0.003951632883,
428.4013672,0.004106096923,428.4013672,0.004094938748,
428.2087708,0.004183140583,428.2087708,0.00417914195,
427.9776306,0.004475000314,427.9776306,0.004545177799,
427.7850647,0.004655160941,427.7850647,0.004670808092,
427.5924072,0.004798464011,427.5924072,0.00482293684,
427.3998108,0.005051714368,427.3998108,0.005027228501,
427.2072144,0.005171387922,427.2072144,0.005210526288,
426.9760132,0.005328671075,426.9760132,0.005349819548,
426.7834167,0.005648863502,426.7834167,0.005693264771,
426.5907593,0.005859316792,426.5907593,0.005924469326,
426.3981018,0.00612009177,426.3981018,0.006079479586,
426.2054443,0.00640193373,426.2054443,0.006431200076,
425.9742737,0.006715452764,425.9742737,0.006766246632,
425.7815552,0.007026777603,425.7815552,0.007029408123,
425.5888977,0.007367944811,425.5888977,0.007412258536,
425.3962097,0.00758550223,425.3962097,0.007655287627,
425.2035217,0.007980259135,425.2035217,0.008099265397,
425.0108032,0.008243076503,425.0108032,0.008283574134,
424.7795715,0.008759098127,424.7795715,0.008793937974,
424.586853,0.009174329229,424.586853,0.009185671806,
424.394104,0.009637330659,424.394104,0.009685424156,
424.201416,0.0101041384,424.201416,0.01023944467,
424.008667,0.01052121539,424.008667,0.01052553859,
423.7774353,0.01091076806,423.7774353,0.0109500289,
423.5846863,0.01142003108,423.5846863,0.01146383025,
423.3918762,0.0118870046,423.3918762,0.01189498603,
423.1991882,0.01248167083,423.1991882,0.01252379268,
423.0063782,0.0133726513,423.0063782,0.01339697186,
422.7750854,0.01409450825,422.7750854,0.01412028633,
422.5823059,0.01459038723,422.5823059,0.01461067982,
422.3894958,0.01520102099,422.3894958,0.01520024333,
422.1967163,0.01576389931,422.1967163,0.01582744159,
422.0039368,0.01640572958,422.0039368,0.01645624451,
421.8110962,0.01738134213,421.8110962,0.01740028337,
421.5797119,0.01841435209,421.5797119,0.01841483824,
421.3869324,0.0191122368,421.3869324,0.01909911819,
421.1940613,0.01992356591,421.1940613,0.01997392252,
421.0012207,0.02084845491,421.0012207,0.02103045769,
420.8083801,0.02186138742,420.8083801,0.02191341296,
420.5769958,0.02338223904,420.5769958,0.02331840061,
420.3841553,0.02421861514,420.3841553,0.02430464886,
420.1912537,0.02517835423,420.1912537,0.02523878962,
419.9984741,0.02624310553,419.9984741,0.02628292516,
419.8055725,0.02741650678,419.8055725,0.02760980837,
419.5741272,0.02892941236,419.5741272,0.0290409606,
419.3812256,0.03050477989,419.3812256,0.03059570678,
419.188385,0.03180155158,419.188385,0.03186049312,
418.9954529,0.03293887153,418.9954529,0.03290994093,
418.8025513,0.03391762078,418.8025513,0.03403583542,
418.6096191,0.03525198624,418.6096191,0.03531608358,
418.3781128,0.03686351702,418.3781128,0.03695065528,
418.1852417,0.03889408335,418.1852417,0.03910981119,
417.9922791,0.04095575213,417.9922791,0.04106718674,
417.7993469,0.04265070334,417.7993469,0.04263636842,
417.6064148,0.04400373623,417.6064148,0.04406670481,
417.3748169,0.04605296254,417.3748169,0.04605845734,
417.1819153,0.04768992588,417.1819153,0.04778634384,
416.9889526,0.0498820506,416.9889526,0.04996620864,
416.7959595,0.05238795653,416.7959595,0.05251545459,
416.6029968,0.05458320677,416.6029968,0.05464059487,
416.4100647,0.05649830773,416.4100647,0.05659322441,
416.1784363,0.05922444537,416.1784363,0.05925096944,
415.9854431,0.06162650511,415.9854431,0.06174722314,
415.79245,0.06416781247,415.79245,0.06429332495,
415.5993958,0.06688418239,415.5993958,0.06688150018,
415.4064636,0.0690985322,415.4064636,0.06926239282,
415.1747742,0.07180402428,415.1747742,0.07185295224,
414.9818115,0.07437495887,414.9818115,0.07456043363,
414.7887573,0.07722777873,414.7887573,0.07732102275,
414.5957031,0.08030065894,414.5957031,0.08029511571,
414.4026184,0.08370365947,414.4026184,0.08382778615,
414.2096252,0.08637146652,414.2096252,0.08649515361,
413.9779053,0.08912373334,413.9779053,0.08929701895,
413.7848816,0.0916133225,413.7848816,0.09177014232,
413.5918274,0.09462022781,413.5918274,0.0947997719,
413.3987427,0.09746678174,413.3987427,0.09762553126,
413.205658,0.1019970551,413.205658,0.1021597683,
412.973938,0.1063866392,412.973938,0.1066006348,
412.7808533,0.1092155948,412.7808533,0.1093988121,
412.5877075,0.1121155992,412.5877075,0.1123401746,
412.3946228,0.1153728291,412.3946228,0.1155750528,
412.2015381,0.1180898249,412.2015381,0.1182483435,
412.0083923,0.1225268319,412.0083923,0.1227213517,
411.7766113,0.1275266707,411.7766113,0.1277193874,
411.5834656,0.1306638271,411.5834656,0.1308378577,
411.3903809,0.1337478757,411.3903809,0.1338629276,
411.1972046,0.137062043,411.1972046,0.1373045594,
411.0040588,0.1406122595,411.0040588,0.1405537277,
410.7723083,0.1446636617,410.7723083,0.1447038352,
410.5791016,0.1480062902,410.5791016,0.1482148916,
410.3859253,0.1508573592,410.3859253,0.1508530676,
410.192688,0.1536296457,410.192688,0.1537341923,
409.9995117,0.1568600982,409.9995117,0.1569114774,
409.806366,0.160077557,409.806366,0.1602087021,
409.5744934,0.1642768979,409.5744934,0.1644578129,
409.3813171,0.1675332636,409.3813171,0.1676592976,
409.1880798,0.1700609624,409.1880798,0.1701318473,
408.9948425,0.1720962077,408.9948425,0.1722688228,
408.8016052,0.1742251068,408.8016052,0.1743227392,
408.608429,0.1765420586,408.608429,0.1767351925,
408.3764954,0.1798255891,408.3764954,0.1799482405,
408.1833191,0.1828897744,408.1833191,0.1829306483,
407.9900513,0.1850357205,407.9900513,0.1850683838,
407.7967529,0.1865355223,407.7967529,0.1865216047,
407.6035156,0.1880601048,407.6035156,0.1882460713,
407.4102478,0.1896085292,407.4102478,0.1897893846,
407.1783142,0.1914242357,407.1783142,0.1913579553,
406.9850464,0.1931979656,406.9850464,0.1931078285,
406.7917175,0.1942924708,406.7917175,0.1944057792,
406.5984192,0.1952308118,406.5984192,0.1951780617,
406.4051208,0.1959625632,406.4051208,0.1959779263,
406.1731873,0.1967777312,406.1731873,0.1967108697,
405.9798584,0.1970421076,405.9798584,0.1969901174,
405.786499,0.1972153634,405.786499,0.1972493529,
405.5932007,0.197346881,405.5932007,0.1972770393,
405.3998718,0.1973110884,405.3998718,0.1972070336,
405.2065125,0.1970155686,405.2065125,0.196923092,
404.9745178,0.1964988261,404.9745178,0.1963290721,
404.7811584,0.195918709,404.7811584,0.1958936751,
404.5878296,0.1949309111,404.5878296,0.1948089898,
404.3944702,0.1939059943,404.3944702,0.1938346326,
404.2010803,0.1930036098,404.2010803,0.192849949,
404.0077209,0.1920819581,404.0077209,0.1919126362,
403.7756348,0.1907497495,403.7756348,0.1905488372,
403.5822754,0.1893289387,403.5822754,0.1891079992,
403.3888855,0.187414214,403.3888855,0.1871152073,
403.1954651,0.1851902157,403.1954651,0.1848358363,
403.0020447,0.1833692938,403.0020447,0.1830807924,
402.8086243,0.181761995,402.8086243,0.1814869493,
402.5765381,0.1794964671,402.5765381,0.1792410612,
402.3830872,0.1775771677,402.3830872,0.1773979068,
402.1896667,0.175313428,402.1896667,0.175087899,
401.9962158,0.172415033,401.9962158,0.1721358746,
401.8027649,0.1697983891,401.8027649,0.169584319,
401.6093445,0.1675830185,401.6093445,0.1672841907,
401.3771973,0.1646622568,401.3771973,0.1644457877,
401.1837463,0.1620055735,401.1837463,0.1618351787,
400.9902344,0.1595102847,400.9902344,0.159127146,
400.7967529,0.1564578414,400.7967529,0.1560983658,
400.6032715,0.1542196721,400.6032715,0.1538415998,
400.40979,0.1521413624,400.40979,0.1517519951,
400.1775818,0.1492865235,400.1775818,0.14901191,
399.9841003,0.1464250088,399.9841003,0.1461990923,
399.7905884,0.1443118751,399.7905884,0.143980816,
399.5971069,0.1411413848,399.5971069,0.1408317089,
399.4035339,0.1387328357,399.4035339,0.1385073215,
399.210022,0.1368051618,399.210022,0.1365505159,
398.9777832,0.1346896738,398.9777832,0.1343624294,
398.7842407,0.1325013936,398.7842407,0.1321864128,
398.5906982,0.130509004,398.5906982,0.1302745491,
398.3971252,0.1275785863,398.3971252,0.1272845715,
398.2035828,0.1248893812,398.2035828,0.1245350316,
398.0100098,0.122961998,398.0100098,0.1227862239,
397.777771,0.1210351586,397.777771,0.1206867099,
397.584198,0.1191962212,397.584198,0.1190358922,
397.3905945,0.1175058186,397.3905945,0.1173250526,
397.196991,0.1155169532,397.196991,0.1152424961,
397.0033875,0.1132606864,397.0033875,0.1131365225,
396.8098145,0.1115895361,396.8098145,0.1113446355,
396.5774536,0.1098974198,396.5774536,0.1096370444,
396.3838501,0.1082712561,396.3838501,0.1081048176,
396.1902466,0.106977731,396.1902466,0.1067886725,
395.996582,0.1056094021,395.996582,0.1054449305,
395.8029785,0.1043079644,395.8029785,0.1041424796,
395.609314,0.1034671217,395.609314,0.1033063531,
395.3769836,0.1025158837,395.3769836,0.1023320705,
395.1832886,0.1017279997,395.1832886,0.1015498787,
394.9896545,0.1008699238,394.9896545,0.1007745788,
394.79599,0.100217402,394.79599,0.1001100466,
394.602356,0.09945182502,394.602356,0.09931069613,
394.4086609,0.09888391942,394.4086609,0.09876854718,
394.1762085,0.09849572927,394.1762085,0.09836113453,
393.9825439,0.09816420823,393.9825439,0.09809768945,
393.7888794,0.09785026312,393.7888794,0.09767444432,
393.5951538,0.09762368351,393.5951538,0.09749659151,
393.4014282,0.09745482355,393.4014282,0.09735839069,
393.2077332,0.09740937501,393.2077332,0.09740163386,
392.9752808,0.09741300344,392.9752808,0.09731718898,
392.7815552,0.0974881947,392.7815552,0.09748172015,
392.5878296,0.09767282009,392.5878296,0.09754438698,
392.394104,0.09782931954,392.394104,0.097758241,
392.2003479,0.09817423671,392.2003479,0.09811391681,
392.0065918,0.09860891849,392.0065918,0.0985231027,
391.7741089,0.09911515564,391.7741089,0.09918511659,
391.5803223,0.09968805313,391.5803223,0.09957425296,
391.3865356,0.1002626866,391.3865356,0.1002777219,
391.1927795,0.1009645611,391.1927795,0.1008762866,
390.9990234,0.1017086282,390.9990234,0.1017230898,
390.8052063,0.1024995297,390.8052063,0.1024257541,
390.5726624,0.1034292802,390.5726624,0.1034332216,
390.3788757,0.1041248068,390.3788757,0.1041719913,
390.1850891,0.1051414087,390.1850891,0.1050384343,
389.991272,0.1059367433,389.991272,0.1059552729,
389.7974548,0.1070444658,389.7974548,0.1069824323,
389.6036072,0.1081886888,389.6036072,0.1081459895,
389.3710327,0.1092025116,389.3710327,0.1091564447,
389.1771851,0.109966673,389.1771851,0.1100207642,
388.9833679,0.1109064147,388.9833679,0.1108895093,
388.7895203,0.1118471622,388.7895203,0.1118376479,
388.5956726,0.1129564196,388.5956726,0.1129731387,
388.401825,0.1144366935,388.401825,0.1144056618,
388.2079468,0.1153930202,388.2079468,0.1153769493,
387.9753113,0.1164117381,387.9753113,0.1163556948,
387.7814331,0.1172086373,387.7814331,0.1172199622,
387.5875244,0.1182472929,387.5875244,0.1181874797,
387.3936768,0.1189889088,387.3936768,0.1190204322,
387.1997681,0.1202445328,387.1997681,0.1202399209,
387.0058594,0.121366635,387.0058594,0.121317789,
386.7731934,0.1222684532,386.7731934,0.1222482175,
386.5792542,0.1230486557,386.5792542,0.1230933368,
386.385376,0.1238925159,386.385376,0.1237926707,
386.1914368,0.1245470718,386.1914368,0.1244950369,
385.9974976,0.1253961623,385.9974976,0.1253130734,
385.8035889,0.1260087341,385.8035889,0.1258902103,
385.5708313,0.126577571,385.5708313,0.1265003532,
385.3768921,0.1269776672,385.3768921,0.126941219,
385.1829529,0.1274315566,385.1829529,0.1273595244,
384.9889832,0.1277879626,384.9889832,0.1276877373,
384.7950134,0.1281325668,384.7950134,0.1280277073,
384.6010437,0.128409341,384.6010437,0.1283396631,
384.4070435,0.128583923,384.4070435,0.1284613907,
384.1742859,0.1286646128,384.1742859,0.1285142601,
383.9802856,0.1286404282,383.9802856,0.1285683662,
383.7862549,0.1287934035,383.7862549,0.1286590397,
383.5923157,0.1288046539,383.5923157,0.1286074966,
383.3982849,0.1285731792,383.3982849,0.1284288913,
383.2042542,0.1283391714,383.2042542,0.1282119453,
382.9714355,0.128185004,382.9714355,0.1279228181,
382.7774353,0.1279440075,382.7774353,0.1277532578,
382.5834045,0.1276032031,382.5834045,0.1274767816,
382.3893433,0.127273351,382.3893433,0.1271103919,
382.195282,0.126959011,382.195282,0.1267672032,
382.0012817,0.126558736,382.0012817,0.1263843626,
381.8072205,0.1260379404,381.8072205,0.1259210259,
381.5743408,0.1256302297,381.5743408,0.1254736334,
381.3802795,0.1251625121,381.3802795,0.1250096709,
381.1861877,0.1248353422,381.1861877,0.1246284917,
380.9921265,0.1244173646,380.9921265,0.1242573336,
380.7980347,0.1238853857,380.7980347,0.1237852722,
380.6039124,0.1236228272,380.6039124,0.1233790666,
380.3710327,0.1231490523,380.3710327,0.1229372248,
380.1769104,0.1226346567,380.1769104,0.1224626526,
379.9828491,0.1222046912,379.9828491,0.1219990179,
379.7886963,0.1217365041,379.7886963,0.1214780062,
379.594574,0.1213667095,379.594574,0.1211572587,
379.4004822,0.1210153252,379.4004822,0.1208741814,
379.2063293,0.1207197234,379.2063293,0.1205583513,
378.9733887,0.1205269918,378.9733887,0.1202468872,
378.7792358,0.1202376634,378.7792358,0.1200122088,
