Baseline 100%T,,Pyranine in d_H2O,,Pyranine in d_H2O1,,
Wavelength (nm),Abs,Wavelength (nm),Abs,Wavelength (nm),Abs,
550.0012207,0.0400618203,550.0012207,0.002585196868,550.0012207,0.002721019322,
549.8133545,0.039885059,549.8133545,0.002611264121,549.8133545,0.002817305736,
549.5878296,0.03984434158,549.5878296,0.002577462699,549.5878296,0.002725135069,
549.3999634,0.03970768675,549.3999634,0.002548298799,549.3999634,0.002723650308,
549.2119751,0.03962019458,549.2119751,0.002629676135,549.2119751,0.002734486712,
548.9864502,0.04025952518,548.9864502,0.002630145056,548.9864502,0.002672675764,
548.7984619,0.04013767838,548.7984619,0.002564521041,548.7984619,0.002810297301,
548.6104736,0.04003340378,548.6104736,0.002653037664,548.6104736,0.002841276582,
548.3849487,0.03993264586,548.3849487,0.0026456411,548.3849487,0.002759885741,
548.1968994,0.0398311764,548.1968994,0.002666711342,548.1968994,0.002765434561,
548.0089722,0.03970890865,548.0089722,0.002671425464,548.0089722,0.002816654509,
547.7833862,0.03958772495,547.7833862,0.002660512459,547.7833862,0.002787526697,
547.5953369,0.03954638168,547.5953369,0.002560901688,547.5953369,0.002713647671,
547.4073486,0.03949472308,547.4073486,0.002552282764,547.4073486,0.00275504007,
547.1817017,0.03934384137,547.1817017,0.002597123384,547.1817017,0.002710287459,
546.9936523,0.03934970871,546.9936523,0.002550564241,546.9936523,0.002679291414,
546.805603,0.03924165666,546.805603,0.002577436855,546.805603,0.002730058273,
546.6175537,0.03922247514,546.6175537,0.002496069297,546.6175537,0.002691689413,
546.3918457,0.03908757865,546.3918457,0.002541112481,546.3918457,0.002727323212,
546.2037964,0.03898837045,546.2037964,0.002541607013,546.2037964,0.002660694765,
546.015686,0.038839221,546.015686,0.002629910596,546.015686,0.002734955633,
545.789978,0.03874768317,545.789978,0.002601237968,545.789978,0.002740295837,
545.6018677,0.03867619857,545.6018677,0.00259449333,545.6018677,0.00270971423,
545.4138184,0.03863349929,545.4138184,0.002566994866,545.4138184,0.002722738544,
545.1880493,0.03850984201,545.1880493,0.002566526178,545.1880493,0.002771686995,
544.999939,0.03835672885,544.999939,0.002621342428,544.999939,0.002845497569,
544.8118286,0.03825955465,544.8118286,0.002658142475,544.8118286,0.002717294265,
544.5860596,0.03812973201,544.5860596,0.002589858137,544.5860596,0.002773588756,
544.3978271,0.03801130503,544.3978271,0.002629988827,544.3978271,0.002836638596,
544.2097168,0.03790417686,544.2097168,0.002682521008,544.2097168,0.002797557041,
543.9838867,0.03786132857,543.9838867,0.002577228472,543.9838867,0.002772103762,
543.7957764,0.03774819896,543.7957764,0.002619415289,543.7957764,0.002772728913,
543.607605,0.03765209392,543.607605,0.002614076715,543.607605,0.00271396013,
543.3817139,0.03757237643,543.3817139,0.002546710661,543.3817139,0.002686948981,
543.1934814,0.03745063022,543.1934814,0.002611784963,543.1934814,0.002769420389,
543.0053101,0.03801376,543.0053101,0.002622175962,543.0053101,0.00273354887,
542.8171387,0.03790197521,542.8171387,0.00264069275,542.8171387,0.002800683491,
542.5911865,0.03772349283,542.5911865,0.002726359293,542.5911865,0.00289545022,
542.4029541,0.03764079884,542.4029541,0.002676999196,542.4029541,0.002846800489,
542.2147217,0.03757136315,542.2147217,0.002640796825,542.2147217,0.002805451164,
541.9888306,0.03745596483,541.9888306,0.002648558002,541.9888306,0.002802533098,
541.8005371,0.03745088354,541.8005371,0.002536946442,541.8005371,0.002712761983,
541.6123047,0.03738994151,541.6123047,0.002505025361,541.6123047,0.002687990898,
541.3863525,0.03732435033,541.3863525,0.002513461048,541.3863525,0.002689319197,
541.1980591,0.03730781749,541.1980591,0.002447047736,541.1980591,0.002631421201,
541.0097656,0.03659096733,541.0097656,0.002464281395,541.0097656,0.002640718594,
540.7837524,0.03650964424,540.7837524,0.002480734838,540.7837524,0.002652959432,
540.595459,0.03644770756,540.595459,0.002497318899,540.595459,0.002626004163,
540.4071655,0.03640359268,540.4071655,0.002477376256,540.4071655,0.002659236314,
540.1810913,0.0362711139,540.1810913,0.002480474534,540.1810913,0.002632150427,
539.9928589,0.03608680516,539.9928589,0.002561292145,539.9928589,0.002648219466,
539.8044434,0.03597737104,539.8044434,0.002608373528,539.8044434,0.002731569111,
539.6160889,0.0359017849,539.6160889,0.00258707162,539.6160889,0.002715861658,
539.3900146,0.03581170738,539.3900146,0.002603972331,539.3900146,0.002742197365,
539.2017212,0.03573235869,539.2017212,0.002603816101,539.2017212,0.002747068647,
539.0133057,0.0356435515,539.0133057,0.002564807422,539.0133057,0.002744463738,
538.7872314,0.03545386344,538.7872314,0.002683328465,538.7872314,0.002842396963,
538.5988159,0.03537679464,538.5988159,0.002672415227,538.5988159,0.002810766222,
538.4104004,0.03534997627,538.4104004,0.002653063741,538.4104004,0.00277856458,
538.1843262,0.03521018475,538.1843262,0.002755587222,538.1843262,0.002833355684,
537.9958496,0.03515196592,537.9958496,0.002679760102,537.9958496,0.002828405239,
537.8074341,0.03505174443,537.8074341,0.002702915808,537.8074341,0.002849223791,
537.5812988,0.03498112038,537.5812988,0.002634442179,537.5812988,0.002774526598,
537.3928223,0.03493255749,537.3928223,0.002635301556,537.3928223,0.002760406584,
537.2044067,0.03490127623,537.2044067,0.002602592111,537.2044067,0.002784400247,
537.0159302,0.03487804905,537.0159302,0.002560537076,537.0159302,0.00272474438,
536.7897339,0.0348222889,536.7897339,0.002584233182,536.7897339,0.002713725669,
536.6012573,0.03481095657,536.6012573,0.002562203677,536.6012573,0.002688694047,
536.4127197,0.03473975509,536.4127197,0.002556657186,536.4127197,0.002712579677,
536.1865234,0.03466351703,536.1865234,0.002633426571,536.1865234,0.002754857764,
535.9980469,0.03470470384,535.9980469,0.002571629826,535.9980469,0.002700415207,
535.8095093,0.03458863497,535.8095093,0.002614831785,535.8095093,0.002770983614,
535.583252,0.03450171649,535.583252,0.002708229702,535.583252,0.002824001946,
535.3947754,0.03449855,535.3947754,0.002643557498,535.3947754,0.002761552809,
535.2061768,0.03438578919,535.2061768,0.002719378332,535.2061768,0.002839009743,
535.0176392,0.03493553028,535.0176392,0.002745427657,535.0176392,0.002896805294,
534.7913208,0.03488562256,534.7913208,0.002776688896,534.7913208,0.00288367155,
534.6027832,0.03481241688,534.6027832,0.00277960673,534.6027832,0.002968135057,
534.4141846,0.03478436917,534.4141846,0.002789480612,534.4141846,0.002951116068,
534.1879272,0.03478765115,534.1879272,0.002753320849,534.1879272,0.002888075542,
533.9993286,0.03475133702,533.9993286,0.002699008677,533.9993286,0.002800553106,
533.8106689,0.03473010659,533.8106689,0.002653037664,533.8106689,0.002745323349,
533.5843506,0.03476852551,533.5843506,0.002584519796,533.5843506,0.002672884148,
533.395752,0.0348392278,533.395752,0.002531478414,533.395752,0.002660955302,
533.2070923,0.03484840319,533.2070923,0.002530619269,533.2070923,0.002644911874,
532.9807739,0.03420964256,532.9807739,0.002519397298,532.9807739,0.002653558506,
532.7920532,0.0341558978,532.7920532,0.002581707435,532.7920532,0.002702472964,
532.6033936,0.03413946182,532.6033936,0.002658767393,532.6033936,0.002714116359,
532.4147339,0.03415573016,532.4147339,0.002630535746,532.4147339,0.002726359293,
532.1883545,0.03408538923,532.1883545,0.002655642107,532.1883545,0.002791226143,
531.9995728,0.03407665342,531.9995728,0.002666086191,531.9995728,0.002766216174,
531.8109741,0.03403560817,531.8109741,0.002665148582,531.8109741,0.002863632981,
531.5845337,0.03404092789,531.5845337,0.002684839303,531.5845337,0.002830619924,
531.395752,0.03403535858,531.395752,0.002670071088,531.395752,0.00286040199,
531.2070923,0.03403043002,531.2070923,0.002743135206,531.2070923,0.002868974814,
530.9805908,0.03462348133,530.9805908,0.00280083972,530.9805908,0.002898420906,
530.7918701,0.03470784426,530.7918701,0.002732767491,530.7918701,0.002867124742,
530.6031494,0.03469592705,530.6031494,0.002769133775,530.6031494,0.00292226579,
530.4143677,0.03471247107,530.4143677,0.002758895746,530.4143677,0.002943036612,
530.1879272,0.03471171483,530.1879272,0.002790470608,530.1879272,0.002979994053,
529.9990845,0.03469870239,529.9990845,0.002817618428,529.9990845,0.003004182363,
529.8103027,0.03469889984,529.8103027,0.002867984585,529.8103027,0.003021385986,
529.5837402,0.03473377973,529.5837402,0.002850005403,529.5837402,0.003006189363,
529.3950195,0.03478529677,529.3950195,0.002757775597,529.3950195,0.00287788664,
529.2062378,0.03484012559,529.2062378,0.002649521688,529.2062378,0.002851230092,
529.017395,0.03490495309,529.017395,0.002616134007,529.017395,0.002777678892,
528.7908325,0.03503002599,528.7908325,0.002600352513,528.7908325,0.002720941091,
528.6019287,0.03509400785,528.6019287,0.002549054101,528.6019287,0.002715575276,
528.4130859,0.03517327085,528.4130859,0.002539654262,528.4130859,0.002723441925,
528.1865234,0.03521167114,528.1865234,0.002598165069,528.1865234,0.002756993985,
527.9976807,0.03528871015,527.9976807,0.002655589953,527.9976807,0.002808473539,
527.8088379,0.03532588482,527.8088379,0.002639598912,527.8088379,0.002788099693,
527.5821533,0.0353522785,527.5821533,0.002694476629,527.5821533,0.002843569499,
527.3932495,0.03540442884,527.3932495,0.002689579735,527.3932495,0.002819572575,
527.2043457,0.03545175493,527.2043457,0.002714481205,527.2043457,0.00285698846,
527.0155029,0.03478507325,527.0155029,0.002757488983,527.0155029,0.002900245134,
526.7888184,0.03489858285,526.7888184,0.002765434561,526.7888184,0.002911763499,
526.5998535,0.03496408835,526.5998535,0.002721175551,526.5998535,0.002837993437,
526.4110107,0.03499857336,526.4110107,0.002745036734,526.4110107,0.002868219279,
526.1842041,0.03507262468,526.1842041,0.002731308574,526.1842041,0.002819911344,
525.9953613,0.035151124,525.9953613,0.002709245542,525.9953613,0.00284492434,
525.8063354,0.03518778458,525.8063354,0.002745375503,525.8063354,0.002869026968,
525.5796509,0.03532448038,525.5796509,0.002696221694,525.5796509,0.002833173377,
525.390625,0.03542013094,525.390625,0.002718153875,525.390625,0.0028480771,
525.2017212,0.03550006822,525.2017212,0.002743551973,525.2017212,0.002789480612,
525.0127563,0.03555982187,525.0127563,0.002711824141,525.0127563,0.002806910314,
524.7859497,0.03567224368,524.7859497,0.002693773247,524.7859497,0.002798651345,
524.5969238,0.03568120673,524.5969238,0.002741389908,524.5969238,0.002879788866,
524.407959,0.03576482087,524.407959,0.002816003049,524.407959,0.002866916358,
524.1811523,0.03585730493,524.1811523,0.002797661116,524.1811523,0.002934775082,
523.9920654,0.03592689335,523.9920654,0.002819338115,523.9920654,0.002940482693,
523.8031006,0.03605313599,523.8031006,0.002769290237,523.8031006,0.002887945157,
523.6140137,0.03609560803,523.6140137,0.002777548507,523.6140137,0.0029060042,
523.387146,0.0362194255,523.387146,0.00273456471,523.387146,0.002908896888,
523.1981201,0.03635329381,523.1981201,0.00273190788,523.1981201,0.002875176491,
523.0090332,0.03637350351,523.0090332,0.002820275957,523.0090332,0.002989012515,
522.7821655,0.03649418801,522.7821655,0.002793753287,522.7821655,0.002987657208,
522.5930786,0.03658680245,522.5930786,0.002806519391,522.5930786,0.002921718406,
522.4039917,0.03665906936,522.4039917,0.002828483237,522.4039917,0.002937381389,
522.2149048,0.03675859049,522.2149048,0.002843022346,522.2149048,0.002947415225,
521.9879761,0.0369332917,521.9879761,0.002848233562,521.9879761,0.00294181169,
521.7988892,0.03706774861,521.7988892,0.002768534701,521.7988892,0.002876323182,
521.6096802,0.03703688085,521.6096802,0.002835935215,521.6096802,0.002970923902,
521.3828125,0.03720027581,521.3828125,0.002838514745,521.3828125,0.002924246481,
521.1936035,0.03726068512,521.1936035,0.002868948737,521.1936035,0.003008770058,
521.0045166,0.03736491501,521.0045166,0.002849875018,521.0045166,0.002965633059,
520.8153076,0.03746290505,520.8153076,0.002841094276,520.8153076,0.002964486135,
520.5883789,0.03761006147,520.5883789,0.002913926495,520.5883789,0.003061869415,
520.399231,0.03776115924,520.399231,0.002835778752,520.399231,0.002968265442,
520.2099609,0.0378639847,520.2099609,0.002866785973,520.2099609,0.003014634829,
519.9829712,0.03789234161,519.9829712,0.002952888142,519.9829712,0.003098889254,
519.7937622,0.03801240399,519.7937622,0.002944939304,519.7937622,0.003116226988,
519.6045532,0.0381349586,519.6045532,0.002919711871,519.6045532,0.003085697303,
519.4153442,0.03824171796,519.4153442,0.00292375125,519.4153442,0.003041979158,
519.1882935,0.03842278942,519.1882935,0.002850474324,519.1882935,0.002952288836,
518.9990845,0.0384833701,518.9990845,0.002901443746,518.9990845,0.003014478367,
518.8098755,0.03862835094,518.8098755,0.002819754882,518.8098755,0.002978638746,
518.5827637,0.03878645599,518.5827637,0.002828795929,518.5827637,0.002992270514,
518.3934937,0.03887047246,518.3934937,0.002914369572,518.3934937,0.00300220144,
518.2042236,0.03906755149,518.2042236,0.002824366558,518.2042236,0.002958595986,
518.0149536,0.03906333074,518.0149536,0.002977101132,518.0149536,0.003065623576,
517.7878418,0.03921343759,517.7878418,0.002814908745,517.7878418,0.003061269876,
517.5985718,0.03933786228,517.5985718,0.002856259001,517.5985718,0.002994616516,
517.4092407,0.03943071514,517.4092407,0.002827936085,517.4092407,0.003013722599,
517.1821289,0.03956515342,517.1821289,0.002896153601,517.1821289,0.00305206771,
516.9927368,0.03970652446,516.9927368,0.002829369158,516.9927368,0.003069221042,
516.8034668,0.03976019472,516.8034668,0.002925419249,516.8034668,0.003070576815,
516.6141357,0.0398369357,516.6141357,0.002954530064,516.6141357,0.003089581849,
516.3869629,0.03997036442,516.3869629,0.002941681538,516.3869629,0.003071176354,
516.1975708,0.04009162635,516.1975708,0.002841406967,516.1975708,0.003076755209,
516.0082397,0.04018645734,516.0082397,0.002902903128,516.0082397,0.003058011411,
515.7810059,0.04039476067,515.7810059,0.002935270313,515.7810059,0.003029805608,
515.5916748,0.04047328979,515.5916748,0.002963339444,515.5916748,0.003086166689,
515.4022217,0.04059566185,515.4022217,0.002888388233,515.4022217,0.003005902749,
515.2128906,0.04064787552,515.2128906,0.002972461749,515.2128906,0.003104885807,
514.9855957,0.04075621814,514.9855957,0.00291814818,514.9855957,0.003091511084,
514.7962646,0.04088674486,514.7962646,0.002926122863,514.7962646,0.003086687997,
514.6068726,0.0409880951,514.6068726,0.002983929822,514.6068726,0.003129263408,
514.3795166,0.04112870619,514.3795166,0.002951116068,514.3795166,0.003112863749,
514.1900635,0.0411911197,514.1900635,0.002959846985,514.1900635,0.003163577057,
514.0006104,0.04136060923,514.0006104,0.002926018555,514.0006104,0.003056108253,
513.8112183,0.04145589098,513.8112183,0.00294139469,513.8112183,0.003106710734,
513.5838623,0.04155002162,513.5838623,0.003019561525,513.5838623,0.003179483116,
513.3944092,0.04167967662,513.3944092,0.002981922822,513.3944092,0.003079336137,
513.204895,0.04172689468,513.204895,0.003049538936,513.204895,0.003211245174,
513.0155029,0.0418936871,513.0155029,0.002907176968,513.0155029,0.003079727292,
512.7880859,0.04201072454,512.7880859,0.002939257771,512.7880859,0.003137554741,
512.5985718,0.04206650332,512.5985718,0.002992870053,512.5985718,0.003133174498,
512.4090576,0.04216653109,512.4090576,0.002939804923,512.4090576,0.00315692788,
512.1817017,0.04231988266,512.1817017,0.002914604032,512.1817017,0.003087131307,
511.9921265,0.04244845361,511.9921265,0.002933393931,511.9921265,0.003132809419,
511.8026733,0.04248090833,511.8026733,0.002939935308,511.8026733,0.003141257213,
511.6130981,0.0426068157,511.6130981,0.002947727917,511.6130981,0.003098237561,
511.3857117,0.04269431531,511.3857117,0.002888492309,511.3857117,0.00313911913,
511.1960754,0.04277960211,511.1960754,0.002973373979,511.1960754,0.003147984389,
511.0065613,0.04291325435,511.0065613,0.002965502674,511.0065613,0.00317789265,
510.7790833,0.04301982,510.7790833,0.002973347902,510.7790833,0.003151426092,
510.5895081,0.04315411672,510.5895081,0.0028933133,510.5895081,0.003112837672,
510.3998718,0.04320484027,510.3998718,0.002970063826,510.3998718,0.003126943018,
510.2103271,0.04328742623,510.2103271,0.002948822454,510.2103271,0.003201127052,
509.9828186,0.04335312173,509.9828186,0.002991697052,509.9828186,0.003164202906,
509.7932129,0.04358999431,509.7932129,0.002919764025,509.7932129,0.003111586208,
509.6036377,0.04354669526,509.6036377,0.003058741335,509.6036377,0.003221363528,
509.414032,0.04368476197,509.414032,0.003039450618,509.414032,0.003193225479,
509.1864319,0.04379572719,509.1864319,0.00298578036,509.1864319,0.003142769448,
508.9968262,0.04393963143,508.9968262,0.002952601528,508.9968262,0.00315971789,
508.8071594,0.0439857468,508.8071594,0.002933576237,508.8071594,0.003156875726,
508.5795593,0.04408925399,508.5795593,0.00299047213,508.5795593,0.003227570327,
508.3898926,0.04420737177,508.3898926,0.002914682264,508.3898926,0.00320694223,
508.2002258,0.04426529631,508.2002258,0.002961358754,508.2002258,0.003193460172,
508.0106201,0.04353038594,508.0106201,0.002982183592,508.0106201,0.003243426792,
507.7829285,0.04363292456,507.7829285,0.003097246867,507.7829285,0.003164620139,
507.5932617,0.0436578542,507.5932617,0.002937172772,507.5932617,0.003332577413,
507.4035034,0.04387553409,507.4035034,0.002978378208,507.4035034,0.003210462863,
507.2138367,0.04392178729,507.2138367,0.002983408514,507.2138367,0.003205429763,
506.986145,0.04469170421,506.986145,0.003081343602,506.986145,0.003275767202,
506.7964478,0.04480838031,506.7964478,0.002975458978,506.7964478,0.003274410963,
506.60672,0.04483033717,506.60672,0.003077485133,506.60672,0.003403717885,
506.3790283,0.04494257271,506.3790283,0.003068100195,506.3790283,0.00326314359,
506.18927,0.04499226809,506.18927,0.003102487186,506.18927,0.003357854905,
505.9995117,0.04513932392,505.9995117,0.002986171516,505.9995117,0.003249607747,
505.8097839,0.04518125951,505.8097839,0.003103243187,505.8097839,0.003321073949,
505.5820007,0.04526930675,505.5820007,0.003119903151,505.5820007,0.00331390067,
505.3922424,0.04536306486,505.3922424,0.003079805523,505.3922424,0.003352846252,
505.2024841,0.04547609761,505.2024841,0.00295580714,505.2024841,0.003247025888,
505.0126648,0.04551036283,505.0126648,0.003079023445,505.0126648,0.003392316867,
504.7848816,0.04567044601,504.7848816,0.002979994053,504.7848816,0.003304067068,
504.5950928,0.04572442546,504.5950928,0.00300934352,504.5950928,0.00330693624,
504.4052734,0.04574829713,504.4052734,0.003102252493,504.4052734,0.003348489758,
504.2154541,0.04582630843,504.2154541,0.003154789796,504.2154541,0.003360333154,
503.9876404,0.04519315064,503.9876404,0.003082881682,503.9876404,0.003274254501,
503.797821,0.0452401787,503.797821,0.003123031929,503.797821,0.003400821937,
503.6079102,0.04532657191,503.6079102,0.003102252493,503.6079102,0.00334436819,
503.380127,0.04534516111,503.380127,0.003207411617,503.380127,0.003385977354,
503.1901855,0.04540536553,503.1901855,0.003131714417,503.1901855,0.00334616797,
503.0003662,0.04547980428,503.0003662,0.003102356801,503.0003662,0.003405231284,
502.8104553,0.04555831105,502.8104553,0.00316939177,502.8104553,0.003398343455,
502.5825806,0.0456921868,502.5825806,0.00313609466,502.5825806,0.003380003152,
502.3926697,0.04567502066,502.3926697,0.003170669544,502.3926697,0.003449403448,
502.2027588,0.04574323446,502.2027588,0.003185141832,502.2027588,0.00345793576,
502.0128784,0.04580450058,502.0128784,0.003188427538,502.0128784,0.003418667708,
501.7849121,0.04582978785,501.7849121,0.003285104642,501.7849121,0.003460492706,
501.5950012,0.04587316886,501.5950012,0.003259987803,501.5950012,0.003483429085,
501.4050903,0.04593180865,501.4050903,0.003290373366,501.4050903,0.003436174709,
501.2151489,0.04607466236,501.2151489,0.003180004656,501.2151489,0.003458300838,
500.9871826,0.04683578387,500.9871826,0.003327177837,500.9871826,0.003550053341,
500.7972107,0.04688627273,500.7972107,0.003251876682,500.7972107,0.003557830816,
500.6072083,0.04689016566,500.6072083,0.00339312572,500.6072083,0.003623657161,
500.3792725,0.04698539525,500.3792725,0.003334429348,500.3792725,0.003582651494,
500.18927,0.04710817337,500.18927,0.003300284967,500.18927,0.003505296772,
499.9993286,0.04707923532,499.9993286,0.003375333501,499.9993286,0.003607447725,
499.8092651,0.04714348912,499.8092651,0.003355950583,499.8092651,0.00358813256,
499.5812988,0.04716244712,499.5812988,0.003484133631,499.5812988,0.003632219043,
499.3911743,0.04722737521,499.3911743,0.003429286648,499.3911743,0.003579832613,
499.2012329,0.04726417363,499.2012329,0.00343802711,499.2012329,0.003636656562,
499.0111694,0.04733823985,499.0111694,0.003401656868,499.0111694,0.003669574624,
498.7831116,0.04746472463,498.7831116,0.003426234005,498.7831116,0.003569366643,
498.5930481,0.04744728655,498.5930481,0.003439410124,498.5930481,0.003731162054,
498.4029846,0.04749591276,498.4029846,0.003423598828,498.4029846,0.003641381394,
498.2129211,0.04759012163,498.2129211,0.00342404237,498.2129211,0.00360504631,
497.9848328,0.04760860652,497.9848328,0.003503496293,497.9848328,0.003731240286,
497.7947693,0.04764936492,497.7947693,0.003447368043,497.7947693,0.003678267822,
497.6046753,0.0477354303,497.6046753,0.00345764868,497.6046753,0.003634490073,
497.4145508,0.04778810591,497.4145508,0.003468451323,497.4145508,0.003623422235,
497.1864319,0.04776759073,497.1864319,0.003490187693,497.1864319,0.003702756017,
496.9963379,0.04780940339,496.9963379,0.003463910893,496.9963379,0.003694767132,
496.8061829,0.0478976965,496.8061829,0.003486534348,496.8061829,0.003697874025,
496.578064,0.04794906452,496.578064,0.003472913289,496.578064,0.003738368396,
496.3879089,0.04799465463,496.3879089,0.003513569245,496.3879089,0.0037726257,
496.1977539,0.04801023751,496.1977539,0.003525443142,496.1977539,0.003748446703,
496.0075684,0.04807176441,496.0075684,0.003533246228,496.0075684,0.003742676461,
495.7794495,0.04809009656,495.7794495,0.003572733374,495.7794495,0.00381680904,
495.5892029,0.04812072217,495.5892029,0.00357210706,495.5892029,0.003812839743,
495.3990784,0.0481630899,495.3990784,0.003611806547,495.3990784,0.003766149981,
495.2088928,0.04822987691,495.2088928,0.003569914727,495.2088928,0.003818663303,
494.9806213,0.04817538336,494.9806213,0.003744504182,494.9806213,0.003901532618,
494.7904358,0.04820850119,494.7904358,0.003752441611,494.7904358,0.003896413371,
494.6002197,0.04830150306,494.6002197,0.00363647379,494.6002197,0.003896413371,
494.4100342,0.04828828201,494.4100342,0.003758603707,494.4100342,0.003899443196,
494.1817017,0.0483254604,494.1817017,0.003804431064,494.1817017,0.003961298149,
493.9915161,0.04833905771,493.9915161,0.003802106949,493.9915161,0.004031261895,
493.8012695,0.04834088311,493.8012695,0.003891920904,493.8012695,0.004077692516,
493.6110229,0.04831929877,493.6110229,0.00391960796,493.6110229,0.004086185247,
493.3827515,0.04833069816,493.3827515,0.003934627399,493.3827515,0.004100556951,
493.1924438,0.04833373427,493.1924438,0.004000118934,493.1924438,0.004188943189,
493.0021667,0.04902080819,493.0021667,0.003982693888,493.0021667,0.004135992844,
492.8119202,0.04909604415,492.8119202,0.003992777783,492.8119202,0.004175430629,
492.5835571,0.04911262542,492.5835571,0.003946774174,492.5835571,0.004198195413,
492.3933105,0.04925070331,492.3933105,0.003815868869,492.3933105,0.004023789428,
492.2029114,0.04926386476,492.2029114,0.003865959356,492.2029114,0.004035703372,
492.0126648,0.04934674129,492.0126648,0.003799678292,492.0126648,0.00400615437,
