Baseline 100%T,,Pyranine in d_H2O,,Pyranine in d_H2O1,,
491.7842407,0.04944344237,491.7842407,0.003752415534,491.7842407,0.004013312515,
491.5939331,0.04950720444,491.5939331,0.00382451294,491.5939331,0.004065803718,
491.403595,0.04958487675,491.403595,0.003848617664,491.403595,0.004058043007,
491.2132568,0.04961885512,491.2132568,0.003886801424,491.2132568,0.004066587426,
490.9848328,0.04891275987,490.9848328,0.003953252453,490.9848328,0.004171327222,
490.7944641,0.04894723743,490.7944641,0.003936220892,490.7944641,0.004173601046,
490.6041565,0.04888767004,490.6041565,0.004041216336,490.6041565,0.004241977818,
490.4137573,0.04884094372,490.4137573,0.00407364266,490.4137573,0.00432066666,
490.1853027,0.0488480702,490.1853027,0.004142160527,490.1853027,0.004314130638,
489.9949036,0.04945794493,489.9949036,0.00423047645,489.9949036,0.004396493081,
489.8045044,0.04945426062,489.8045044,0.004295698833,489.8045044,0.004402402788,
489.6140747,0.04947781563,489.6140747,0.004322496708,489.6140747,0.004441550933,
489.3856201,0.04951181635,489.3856201,0.004272118211,489.3856201,0.004491504282,
489.1951599,0.04944419488,489.1951599,0.004374632612,489.1951599,0.004538219422,
489.0047607,0.04949939996,489.0047607,0.004339700565,489.0047607,0.004483448341,
488.81427,0.0494706817,488.81427,0.004354185425,488.81427,0.00451936014,
488.5858154,0.04955623671,488.5858154,0.004331647418,488.5858154,0.00446969131,
488.3953247,0.04959895089,488.3953247,0.004290993325,488.3953247,0.00445227325,
488.204895,0.04964952916,488.204895,0.004307515919,488.204895,0.004479446914,
488.0144348,0.04970986769,488.0144348,0.004293372389,488.0144348,0.004438831005,
487.7858582,0.04971332476,487.7858582,0.004364931956,487.7858582,0.004507432692,
487.5953674,0.04974798113,487.5953674,0.004342027474,487.5953674,0.004463283811,
487.4048767,0.04979703948,487.4048767,0.004329686519,487.4048767,0.004457163624,
487.2144165,0.04978377372,487.2144165,0.004400258418,487.2144165,0.004541672301,
486.9857788,0.04981303588,486.9857788,0.004405671731,486.9857788,0.004518653732,
486.7952881,0.04976266995,486.7952881,0.004508662038,486.7952881,0.004666228779,
486.6047974,0.04971462861,486.6047974,0.004616883583,486.6047974,0.004725000821,
486.4142456,0.0496481359,486.4142456,0.004711157642,486.4142456,0.004773678258,
486.1856079,0.04958696663,486.1856079,0.004748841748,486.1856079,0.004844296258,
485.9950562,0.04954283312,485.9950562,0.00478378078,485.9950562,0.004941499792,
485.8044739,0.049448926,485.8044739,0.004904505797,485.8044739,0.005023797974,
485.6139832,0.04944666103,485.6139832,0.004908720963,485.6139832,0.005024479236,
485.3852234,0.04937728122,485.3852234,0.005015470553,485.3852234,0.005112110171,
485.1946716,0.04937760159,485.1946716,0.005024950486,485.1946716,0.005101921503,
485.0040588,0.04935532808,485.0040588,0.004996014293,485.0040588,0.005121461116,
484.8135071,0.04939018935,484.8135071,0.004922832362,484.8135071,0.00503128767,
484.5847473,0.04947187006,484.5847473,0.004871520214,484.5847473,0.004963048268,
484.3942261,0.04957869649,484.3942261,0.004839872476,484.3942261,0.004880211782,
484.2036438,0.04969056696,484.2036438,0.00478378078,484.2036438,0.00486924313,
484.0129395,0.04974220321,484.0129395,0.004802729934,484.0129395,0.0048984061,
483.7842102,0.04979265854,483.7842102,0.004826705903,483.7842102,0.004926628433,
483.5935669,0.04981405288,483.5935669,0.004870289937,483.5935669,0.005004812963,
483.4029846,0.04981361702,483.4029846,0.004933199845,483.4029846,0.004997218959,
483.2122803,0.04983074591,483.2122803,0.004973443225,483.2122803,0.005057371221,
482.983551,0.04909902811,482.983551,0.005026312079,482.983551,0.005083011463,
482.7928467,0.04904990271,482.7928467,0.005082461517,482.7928467,0.005137255881,
482.6021729,0.04901237413,482.6021729,0.005163398106,482.6021729,0.005189463496,
482.4114685,0.04903729632,482.4114685,0.005078506656,482.4114685,0.005180425476,
482.1826477,0.04910972342,482.1826477,0.005079240073,482.1826477,0.005096971057,
481.9919434,0.04901825637,481.9919434,0.005195855629,481.9919434,0.005216761492,
481.8012695,0.04906230792,481.8012695,0.005136967637,481.8012695,0.00525383465,
481.6105347,0.04907758161,481.6105347,0.005193628836,481.6105347,0.00525401812,
481.3816833,0.04910897091,481.3816833,0.005168349016,481.3816833,0.005248934962,
481.190918,0.04911042005,481.190918,0.005226193462,481.190918,0.005271206144,
481.0002136,0.04911256582,481.0002136,0.005243773572,481.0002136,0.00526730204,
480.8095398,0.04908303171,480.8095398,0.005248882808,480.8095398,0.005323534831,
480.5805969,0.04901564866,480.5805969,0.005343058147,480.5805969,0.005426481366,
480.3898621,0.04901767895,480.3898621,0.005439063068,480.3898621,0.0054905992,
480.1990356,0.04903242737,480.1990356,0.005423545372,480.1990356,0.005517628044,
480.0083008,0.0489458181,480.0083008,0.005601792596,480.0083008,0.005567993503,
479.7793579,0.04890302569,479.7793579,0.005619151983,479.7793579,0.005661136936,
479.588562,0.0488758795,479.588562,0.005658094771,479.588562,0.005738561973,
479.3977966,0.04887335747,479.3977966,0.005787903909,479.3977966,0.005823058076,
479.2069702,0.04883091897,479.2069702,0.005832974799,479.2069702,0.005823058076,
478.9780273,0.04885050282,478.9780273,0.005902846809,478.9780273,0.005901141558,
478.7871704,0.04884494096,478.7871704,0.005854488816,478.7871704,0.005929429084,
478.596344,0.04881533608,478.596344,0.005991416518,478.596344,0.005987033714,
478.4055786,0.04877988622,478.4055786,0.006071709562,478.4055786,0.006096359342,
478.2146912,0.04880198464,478.2146912,0.00613608025,478.2146912,0.006093077827,
477.9856873,0.04876236245,477.9856873,0.006174491718,477.9856873,0.006259571761,
477.7948303,0.04871460795,477.7948303,0.006257890724,477.7948303,0.006365524605,
477.6039429,0.04873311147,477.6039429,0.006271941122,477.6039429,0.006332926918,
477.4131165,0.04871970415,477.4131165,0.006359167863,477.4131165,0.006398098543,
477.184021,0.04865877703,477.184021,0.006438661367,477.184021,0.006531150546,
476.9931946,0.04869560897,476.9931946,0.006500274874,476.9931946,0.006553855725,
476.8022766,0.04872204736,476.8022766,0.00656297477,476.8022766,0.006568467245,
476.6113892,0.04871298373,476.6113892,0.006585733965,476.6113892,0.006653939839,
476.3822632,0.04872656614,476.3822632,0.006651547737,476.3822632,0.006703885272,
476.1913757,0.04872648045,476.1913757,0.006765168626,476.1913757,0.006751023699,
476.0004272,0.04873548821,476.0004272,0.006810604129,476.0004272,0.006800217554,
475.8095093,0.0487626791,475.8095093,0.006811682135,475.8095093,0.006865564268,
475.5803833,0.04879413545,475.5803833,0.006908380426,475.5803833,0.006980872247,
475.3894348,0.04880236089,475.3894348,0.006985449232,475.3894348,0.007006810047,
475.1984863,0.04879439622,475.1984863,0.007041510195,475.1984863,0.007102525327,
475.0075378,0.04886516184,475.0075378,0.007085290737,475.0075378,0.007056375034,
474.7783508,0.04887958616,474.7783508,0.007174339145,474.7783508,0.007178917993,
474.5874329,0.04893984646,474.5874329,0.007215632591,474.5874329,0.007271381095,
474.3963928,0.04897742718,474.3963928,0.007186392322,474.3963928,0.00724163698,
474.2054443,0.04895821586,474.2054443,0.007333902642,474.2054443,0.007360678166,
473.9762878,0.04905590415,473.9762878,0.007321423851,473.9762878,0.00733564049,
473.7852173,0.049107261,473.7852173,0.007367075887,473.7852173,0.007400224917,
473.5942383,0.04909401387,473.5942383,0.007451626007,473.5942383,0.007463081274,
473.4031677,0.04919155687,473.4031677,0.007488600444,473.4031677,0.007522469852,
473.2121887,0.0492820479,473.2121887,0.00758386869,473.2121887,0.007527289912,
472.9829102,0.04928712174,472.9829102,0.007640665863,472.9829102,0.007613030262,
472.7919006,0.04936220124,472.7919006,0.007636371534,472.7919006,0.007626334205,
472.6007996,0.04943256453,472.6007996,0.007689038757,472.6007996,0.00763075985,
472.409729,0.049482923,472.409729,0.007646119222,472.409729,0.007660504431,
472.1805115,0.04955824092,472.1805115,0.007754572202,472.1805115,0.007702661213,
471.9894409,0.04961737618,471.9894409,0.007862656377,471.9894409,0.007856593467,
471.7983704,0.04964613542,471.7983704,0.007934015244,471.7983704,0.007880580612,
471.6072998,0.04973802343,471.6072998,0.007865212858,471.6072998,0.007959773764,
471.3778992,0.04986274242,471.3778992,0.007903646678,471.3778992,0.00795990508,
471.1868896,0.04985853285,471.1868896,0.007993863896,471.1868896,0.00790319778,
470.9957581,0.04987101629,470.9957581,0.00806002412,470.9957581,0.008114984259,
470.8045959,0.04998682812,470.8045959,0.008119546808,470.8045959,0.008134607226,
470.6135254,0.0500696972,470.6135254,0.008121578023,470.6135254,0.008179711178,
470.3841553,0.05018806085,470.3841553,0.008174884133,470.3841553,0.008136480115,
470.1930237,0.05027000979,470.1930237,0.008184090257,470.1930237,0.008185250685,
470.0018616,0.05035185814,470.0018616,0.008215560578,470.0018616,0.008251307532,
469.81073,0.05043104663,469.81073,0.008229120634,469.81073,0.008232022636,
469.5812988,0.05048378929,469.5812988,0.008374609984,469.5812988,0.008424331434,
469.3901367,0.0505207479,469.3901367,0.008478362113,469.3901367,0.008481713943,
469.1990051,0.05062483251,469.1990051,0.008474666625,469.1990051,0.008527619764,
469.007782,0.05075196177,469.007782,0.008459541947,469.007782,0.0084915068,
468.7783508,0.05081850663,468.7783508,0.008563709445,468.7783508,0.008567326702,
468.5871582,0.05082240328,468.5871582,0.008648968302,468.5871582,0.008703870699,
468.3959656,0.0509753786,468.3959656,0.008659636602,468.3959656,0.008717789315,
468.2047424,0.05108615756,468.2047424,0.008687813766,468.2047424,0.008728353307,
468.0135193,0.05113332719,468.0135193,0.008746366948,468.0135193,0.008770376444,
467.7840576,0.05122075602,467.7840576,0.00881470181,467.7840576,0.008800859563,
467.5928345,0.05133112893,467.5928345,0.008789500222,467.5928345,0.008789236657,
467.4015808,0.05140691251,467.4015808,0.008769848384,467.4015808,0.008818082511,
467.2103577,0.05153307319,467.2103577,0.00884074904,467.2103577,0.008901858702,
466.980835,0.05162040889,466.980835,0.009000953287,466.980835,0.009090685286,
466.7895508,0.05168822408,466.7895508,0.00898818858,466.7895508,0.009080402553,
466.5982971,0.05182525516,466.5982971,0.009012528695,466.5982971,0.00905093085,
466.4070129,0.05185436457,466.4070129,0.009067398496,466.4070129,0.009151143022,
466.1774597,0.0519314073,466.1774597,0.009164917283,466.1774597,0.009211926721,
465.9861755,0.0520500727,465.9861755,0.009180383757,465.9861755,0.009214200079,
465.7949219,0.05212411657,465.7949219,0.009255080484,465.7949219,0.009246988222,
465.6035461,0.05225585774,465.6035461,0.009235909209,465.6035461,0.009261268191,
465.4122925,0.05227717012,465.4122925,0.009359993972,465.4122925,0.009420991875,
465.1826782,0.05243769661,465.1826782,0.009384726174,465.1826782,0.009360708296,
464.9913635,0.05253242701,464.9913635,0.009425171651,464.9913635,0.009415384382,
464.7999878,0.052615989,464.7999878,0.009477765299,464.7999878,0.009471124969,
464.6086731,0.0527105853,464.6086731,0.009477579966,464.6086731,0.00955719687,
464.3790588,0.05276164785,464.3790588,0.009588131681,464.3790588,0.009637383744,
464.1876831,0.05285422876,464.1876831,0.009573233314,464.1876831,0.009568337351,
463.9962769,0.05292559788,463.9962769,0.009577070363,463.9962769,0.009647997096,
463.8049622,0.05300996453,463.8049622,0.009642835706,463.8049622,0.009728413075,
463.6135559,0.0531088002,463.6135559,0.009735719301,463.6135559,0.009717188776,
463.3839111,0.05318422243,463.3839111,0.009784590453,463.3839111,0.009862356819,
463.1925049,0.05326299369,463.1925049,0.009844959714,463.1925049,0.009829760529,
463.0010986,0.05333010107,463.0010986,0.00980084762,463.0010986,0.009912514128,
462.8097229,0.05336244404,462.8097229,0.009854969569,462.8097229,0.01000365429,
462.5799561,0.05341340601,462.5799561,0.009965087287,462.5799561,0.01002492476,
462.3886108,0.0535242483,462.3886108,0.009984502569,462.3886108,0.009999918751,
462.1970825,0.05365492031,462.1970825,0.01000081934,462.1970825,0.0100382762,
462.0056763,0.05434351787,462.0056763,0.01012586523,462.0056763,0.01016282942,
461.7759094,0.05441686511,461.7759094,0.01015326381,461.7759094,0.01016855333,
461.5845032,0.05449412763,461.5845032,0.01014555339,461.5845032,0.01024389733,
461.3930359,0.05457615852,461.3930359,0.01016269717,461.3930359,0.01025852747,
461.2015686,0.05464082956,461.2015686,0.01019802224,461.2015686,0.01029438991,
461.0101318,0.05474555492,461.0101318,0.01021530107,461.0101318,0.01028492767,
460.780304,0.05486355349,460.780304,0.0102479523,460.780304,0.01027808897,
460.5888367,0.05493343621,460.5888367,0.01020435523,460.5888367,0.01026788447,
460.3973389,0.05505754054,460.3973389,0.01023014262,460.3973389,0.01031795517,
460.2058105,0.05518867448,460.2058105,0.01021506265,460.2058105,0.01027469616,
459.9760132,0.05460087582,459.9760132,0.01019831374,459.9760132,0.01023318991,
459.7844849,0.05472523719,459.7844849,0.01020297781,459.7844849,0.01032718085,
459.592926,0.0547737442,459.592926,0.01034059376,459.592926,0.0103590982,
459.4014893,0.05484980717,459.4014893,0.0103436159,459.4014893,0.0103807319,
459.2098694,0.05490379408,459.2098694,0.01037550904,459.2098694,0.01043071039,
458.980072,0.05495749414,458.980072,0.01040857006,458.980072,0.01046443824,
458.7884521,0.0550146699,458.7884521,0.01046719681,458.7884521,0.01049336977,
458.5969543,0.05507728457,458.5969543,0.01050901692,458.5969543,0.01050954685,
458.4053955,0.0551417917,458.4053955,0.01053665113,458.4053955,0.01055304147,
458.1754761,0.05514640734,458.1754761,0.01065150555,458.1754761,0.01066238247,
457.9839172,0.05522285774,457.9839172,0.01060590521,457.9839172,0.01071035024,
457.7922668,0.05527512729,457.7922668,0.01068405714,457.7922668,0.010674241,
457.600708,0.05532319844,457.600708,0.0106811123,457.600708,0.01076726522,
457.4090881,0.05543709174,457.4090881,0.0106394086,457.4090881,0.01067975909,
457.1791687,0.05546265095,457.1791687,0.01075930428,457.1791687,0.01080311649,
456.9875183,0.05554583669,456.9875183,0.01073436253,456.9875183,0.01082134899,
456.795929,0.05559820309,456.795929,0.01074203104,456.795929,0.01075808425,
456.604248,0.05566834658,456.604248,0.01076580584,456.604248,0.01079271361,
456.4126587,0.05574607104,456.4126587,0.01073383167,456.4126587,0.01077116653,
456.1826477,0.0557352975,456.1826477,0.01086378656,456.1826477,0.01091602352,
455.9910278,0.05587087572,455.9910278,0.01084942836,455.9910278,0.01090827305,
455.7993469,0.05582583696,455.7993469,0.01101642847,455.7993469,0.01094702911,
455.607666,0.0559498705,455.607666,0.01090933476,455.607666,0.01090203505,
455.3776245,0.05600690842,455.3776245,0.01094753388,455.3776245,0.01099940948,
455.1859741,0.05607791618,455.1859741,0.01098637376,455.1859741,0.01097963005,
454.9943237,0.05610654876,454.9943237,0.01094543654,454.9943237,0.01097907219,
454.8025513,0.05619477481,454.8025513,0.01094254293,454.8025513,0.01102383621,
454.6109009,0.05623322725,454.6109009,0.01103432383,454.6109009,0.01109574363,
454.3807983,0.05630432814,454.3807983,0.01101321541,454.3807983,0.01105123758,
454.1890869,0.05629734322,454.1890869,0.01109300833,454.1890869,0.01109168027,
453.997406,0.05633527413,453.997406,0.01105997432,453.997406,0.01106161997,
453.8056335,0.05643849447,453.8056335,0.0110581154,453.8056335,0.01107718144,
453.575531,0.05649155751,453.575531,0.0110676745,453.575531,0.01108084526,
453.3837891,0.05656839535,453.3837891,0.01111568697,453.3837891,0.01103538554,
453.1920776,0.05660737678,453.1920776,0.01105344202,453.1920776,0.01107694209,
453.0003357,0.05663091317,453.0003357,0.01108411234,453.0003357,0.01111271232,
452.8085327,0.0567234382,452.8085327,0.01107927877,452.8085327,0.01107832324,
452.5784302,0.05674190074,452.5784302,0.01113425102,452.5784302,0.01115977392,
452.3866272,0.05684616417,452.3866272,0.01116059721,452.3866272,0.01112237945,
452.1948242,0.056859795,452.1948242,0.01119026542,452.1948242,0.01117063686,
452.0030518,0.05688939244,452.0030518,0.01119502075,452.0030518,0.01118689217,
451.8111572,0.05695762113,451.8111572,0.0111764539,451.8111572,0.01115130167,
451.5810547,0.05699729174,451.5810547,0.01119023934,451.5810547,0.01113911066,
451.3892212,0.05700779706,451.3892212,0.01127489936,451.3892212,0.01122748014,
451.1974182,0.05708399042,451.1974182,0.01124442834,451.1974182,0.01120917778,
451.0056152,0.05713639408,451.0056152,0.01120947022,451.0056152,0.01120646857,
450.7753601,0.05716904998,450.7753601,0.01126164291,450.7753601,0.01124267466,
450.5835266,0.05719624832,450.5835266,0.01129060052,450.5835266,0.01127872523,
450.3916016,0.05725708231,450.3916016,0.01125181373,450.3916016,0.01125247777,
450.1997986,0.05731898919,450.1997986,0.01127314568,450.1997986,0.01119608246,
450.0079041,0.05731745437,450.0079041,0.01130399108,450.0079041,0.01123648509,
449.77771,0.05741984397,449.77771,0.01130388491,449.77771,0.01123600733,
449.5858154,0.05743125081,449.5858154,0.01134280954,449.5858154,0.01128669549,
449.3939209,0.0574952811,449.3939209,0.01129641943,449.3939209,0.01126876287,
449.2019653,0.05748993158,449.2019653,0.01137751248,449.2019653,0.01126743387,
449.0101318,0.05822584033,449.0101318,0.01135574933,449.0101318,0.01131894905,
448.7798157,0.05833253264,448.7798157,0.01135165803,448.7798157,0.01127415523,
448.5879211,0.05837608874,448.5879211,0.01130284835,448.5879211,0.01128839515,
448.3959656,0.05842414871,448.3959656,0.01132484805,448.3959656,0.0112907337,
448.2040405,0.05845858902,448.2040405,0.0113627119,448.2040405,0.01129530277,
448.012085,0.05848764256,448.012085,0.01134528033,448.012085,0.01131629199,
447.7817383,0.05859469622,447.7817383,0.01128757186,447.7817383,0.01125691365,
447.5897827,0.05864470452,447.5897827,0.01128820982,447.5897827,0.01123908907,
447.3978577,0.05865531042,447.3978577,0.01135729067,447.3978577,0.01128321514,
447.2059021,0.05872701854,447.2059021,0.01131050009,447.2059021,0.01127296034,
446.9754944,0.05876782909,446.9754944,0.01135726459,446.9754944,0.01130446885,
446.7835693,0.05880561844,446.7835693,0.01133218128,446.7835693,0.0112575246,
446.5915527,0.05881616846,446.5915527,0.01133733615,446.5915527,0.01128111593,
446.3995056,0.05884794518,446.3995056,0.01133664511,446.3995056,0.01132107526,
446.2075195,0.05894352123,446.2075195,0.01131448522,446.2075195,0.0112935761,
445.9771423,0.05832068995,445.9771423,0.01130428351,445.9771423,0.01125367265,
445.7851257,0.05833291635,445.7851257,0.01129750814,445.7851257,0.01132139377,
445.5930786,0.05837608874,445.5930786,0.01134443004,445.5930786,0.0113112973,
445.401062,0.05841215327,445.401062,0.01132734492,445.401062,0.011294825,
445.2090149,0.05843409896,445.2090149,0.01138410252,445.2090149,0.0113374684,
444.9785461,0.05850076303,444.9785461,0.01137381885,444.9785461,0.011339196,
444.7865295,0.05847620964,444.7865295,0.01141285617,444.7865295,0.01137982402,
444.5944824,0.0584834069,444.5944824,0.0114067439,444.5944824,0.0114286691,
444.4024353,0.05848841369,444.4024353,0.01146720629,444.4024353,0.01145614963,
444.2103271,0.05859392509,444.2103271,0.01144759171,444.2103271,0.01139837317,
443.9798584,0.05863187462,443.9798584,0.01141038444,443.9798584,0.01140591968,
443.7877502,0.05870467797,443.7877502,0.01142540015,443.7877502,0.01142935921,
443.5956726,0.05867418647,443.5956726,0.01148195751,443.5956726,0.01144009642,
443.4035339,0.05870808288,443.4035339,0.01147645526,443.4035339,0.01146553177,
443.2114258,0.05875470117,443.2114258,0.01143823657,443.2114258,0.01149171218,
442.980896,0.05875220895,442.980896,0.01155513711,442.980896,0.01153214183,
442.7887573,0.05882266164,442.7887573,0.0115273837,442.7887573,0.01150338072,
442.5966492,0.0588196069,442.5966492,0.01156390924,442.5966492,0.01154883672,
442.4045105,0.0588195771,442.4045105,0.01168555021,442.4045105,0.01157603227,
442.2123718,0.0588391982,442.2123718,0.01167241391,442.2123718,0.01161628403,
441.981842,0.05890195444,441.981842,0.01161572617,441.981842,0.01160870679,
441.7896423,0.05892932042,441.7896423,0.01163548045,441.7896423,0.0115989754,
441.5975037,0.05901201442,441.5975037,0.01160788257,441.5975037,0.0115542328,
441.405365,0.0590695776,441.405365,0.0116682658,441.405365,0.01160522364,
441.1747131,0.05910626426,441.1747131,0.01174331177,441.1747131,0.01170086768,
440.9825439,0.05920492485,440.9825439,0.01172839198,440.9825439,0.01166092698,
440.7903442,0.05924016982,440.7903442,0.0117326472,440.7903442,0.01169257052,
440.5981445,0.05923595652,440.5981445,0.01184486505,440.5981445,0.01182276011,
440.4059753,0.05934942514,440.4059753,0.01177533437,440.4059753,0.01173187606,
440.175293,0.05942985788,440.175293,0.01182520762,440.175293,0.01179116033,
439.9830322,0.05940738693,439.9830322,0.01193920523,439.9830322,0.01193415001,
439.790863,0.05940157175,439.790863,0.01194942277,439.790863,0.01195559558,
439.5986328,0.05940940604,439.5986328,0.01199875679,439.5986328,0.01197651029,
439.4063721,0.05940270051,439.4063721,0.01205413789,439.4063721,0.01209179964,
439.1756897,0.05943122134,439.1756897,0.01214916259,439.1756897,0.01211048476,
438.9833984,0.05941649899,438.9833984,0.01225086395,438.9833984,0.01220490877,
438.7911682,0.05942893773,438.7911682,0.01228555944,438.7911682,0.01229692996,
438.598938,0.05948207155,438.598938,0.01231522486,438.598938,0.01230710279,
438.4066467,0.05946690217,438.4066467,0.01236939523,438.4066467,0.01239222102,
438.1759033,0.05944517255,438.1759033,0.01250900514,438.1759033,0.01253905892,
437.9836426,0.05948225036,437.9836426,0.01260428876,437.9836426,0.01264277101,
437.7913513,0.05949216336,437.7913513,0.01270516403,437.7913513,0.01272153016,
437.5990601,0.05947079137,437.5990601,0.01284672227,437.5990601,0.0128837591,
437.4067078,0.05950929224,437.4067078,0.01292594615,437.4067078,0.01293698698,
437.1759949,0.05954524502,437.1759949,0.01302897651,437.1759949,0.01306333486,
436.9836426,0.0595118776,436.9836426,0.01314990781,436.9836426,0.01315524429,
436.7913208,0.05952015892,436.7913208,0.01326462813,436.7913208,0.01329331938,
436.598999,0.05958138034,436.598999,0.01334109809,436.598999,0.01342011802,
436.4066162,0.05961389467,436.4066162,0.01347055472,436.4066162,0.01355144102,
436.1758118,0.05962449685,436.1758118,0.01368766464,436.1758118,0.01373612788,
435.983429,0.05962440744,435.983429,0.01384581905,435.983429,0.01389782783,
435.7910461,0.05969140679,435.7910461,0.01393316314,435.7910461,0.0140316207,
435.5987244,0.05967058614,435.5987244,0.01417866629,435.5987244,0.01427552104,
435.4063416,0.05970319733,435.4063416,0.01434727293,435.4063416,0.01439803094,
435.1755066,0.05973242223,435.1755066,0.0145945102,435.1755066,0.01460473705,
434.9831238,0.0597062856,434.9831238,0.01479059551,434.9831238,0.0148632098,
434.7906799,0.05975170061,434.7906799,0.01491665374,434.7906799,0.0149795888,
434.5983582,0.05973851308,434.5983582,0.01515563764,434.5983582,0.01525279041,
434.4059143,0.05974902585,434.4059143,0.01548715774,434.4059143,0.0154697476,
434.1750488,0.05978669226,434.1750488,0.01570337266,434.1750488,0.01573364809,
433.982605,0.05985802412,433.982605,0.01595987007,433.982605,0.01601589285,
433.7901306,0.0598153919,433.7901306,0.01624739356,433.7901306,0.01637024619,
433.5976868,0.05985365808,433.5976868,0.01645041071,433.5976868,0.01653448865,
433.405304,0.0598907955,433.405304,0.01663913205,433.405304,0.01673540659,
433.1743469,0.05993789434,433.1743469,0.01695353724,433.1743469,0.01707190461,
432.9819031,0.05987341329,432.9819031,0.01735194959,432.9819031,0.01744266972,
432.7894287,0.05990990251,432.7894287,0.01778238639,432.7894287,0.01787281781,
432.5969543,0.05995453894,432.5969543,0.01817745529,432.5969543,0.01828403585,
